time,load_average_1min,load_average_5min,load_average_15min,total_tasks,running_tasks,sleeping_tasks,cpu_user,cpu_system,cpu_nice,cpu_idle,cpu_wait,cpu_si,memory_total,memory_free,memory_used,memory_buff,vm_total,vm_free,vm_used,memory_available,captured_packets,multilabel
69856,4.1,10.34,31.23,21,1,20,100,0,0,0,0,0,7957.8,995.6,2628.1,4334.1,947.2,947.2,0,5001,0,normal
76157,373.07,81.25,28.63,21,1,20,50,50,0,0,0,0,7957.8,122.1,3511.7,4324,947.2,947,0.3,4110.5,0,normal
66315,2.58,3.31,5.58,21,1,20,100,0,0,0,0,0,7957.8,574.8,3344.1,4038.8,947.2,947.2,0,4296.1,0,normal
2087,2.8,3.05,3,21,1,20,100,0,0,0,0,0,7957.8,833.1,2656.4,4468.3,947.2,947.2,0,4991.8,0,normal
64813,2.7,2.89,14.66,21,1,20,100,0,0,0,0,0,7957.8,580.7,3340.9,4036.1,947.2,947.2,0,4299.3,0,normal
33581,2.92,3.2,3.25,21,1,20,100,0,0,0,0,0,7957.8,122.6,3125.8,4709.4,947.2,947,0.3,4516.1,0,normal
84449,2.73,2.78,2.9,21,1,20,100,0,0,0,0,0,7957.8,845.5,2651.3,4461,947.2,947.2,0,4996.9,0,normal
5588,4.11,3.38,3.25,21,2,19,100,0,0,0,0,0,7957.8,638.7,2756.1,4563,947.2,947.2,0,4892.1,0,normal
9641,2.72,2.58,2.74,21,2,19,100,0,0,0,0,0,7957.8,335.9,2829.8,4792.1,947.2,947.2,0,4818.3,0,normal
84869,3,3.05,2.98,21,1,20,100,0,0,0,0,0,7957.8,844.9,2651.1,4461.7,947.2,947.2,0,4997.1,0,normal
84763,3.47,3.01,2.95,21,1,20,100,0,0,0,0,0,7957.8,844.9,2651.4,4461.5,947.2,947.2,0,4996.8,0,normal
30093,3.78,5.18,3.45,21,1,20,92.9,7.1,0,0,0,0,7957.8,905.9,2368,4683.8,947.2,947.2,0,5273.9,0,normal
42029,9.21,9.82,8.72,21,1,20,100,0,0,0,0,0,7957.8,121.4,4247,3589.4,947.2,946.5,0.8,3394.9,0,normal
40096,8.89,7.33,8.47,21,2,19,100,0,0,0,0,0,7957.8,180,4126,3651.8,947.2,946.5,0.8,3515.9,0,normal
58363,5,5.87,7.44,21,1,20,43.8,56.2,0,0,0,0,7957.8,1125,2898.8,3933.9,947.2,947.2,0,4748.7,0,normal
69798,3.6,3.26,3.24,21,1,20,3.1,0,0,96.9,0,0,7957.8,512.3,3379.5,4065.9,947.2,947.2,0,4260.7,0,normal
3369,3.57,3.58,3.31,21,1,20,80,13.3,0,0,0,6.7,7957.8,635.7,2749.9,4572.2,947.2,947.2,0,4898.3,0,corruption
65108,3.84,3.36,11.63,21,2,19,85.7,0,0,0,0,14.3,7957.8,577.3,3343.9,4036.6,947.2,947.2,0,4296.3,0,normal
3682,3.35,3.52,3.37,21,1,20,100,0,0,0,0,0,7957.8,650.9,2749,4557.8,947.2,947.2,0,4899.2,0,normal
71550,2.22,2.65,7.35,21,2,19,91.7,0,0,0,0,8.3,7957.8,912.4,2708.6,4336.8,947.2,947.2,0,4920.4,0,normal
54798,3.06,5.68,20.18,21,1,20,100,0,0,0,0,0,7957.8,877.1,3118.8,3961.9,947.2,946.7,0.5,4527.6,0,normal
34812,2.42,3.11,3.12,21,1,20,100,0,0,0,0,0,7957.8,124.6,3179.9,4653.3,947.2,947,0.3,4462,10,normal
30418,3.02,4.02,3.47,21,1,20,100,0,0,0,0,0,7957.8,609.4,2530.4,4818,947.2,947.2,0,5111.5,0,normal
67622,2.42,2.97,3.68,21,1,20,100,0,0,0,0,0,7957.8,539.1,3357.4,4061.2,947.2,947.2,0,4282.8,0,normal
84831,3.43,3.13,3,21,1,20,100,0,0,0,0,0,7957.8,844.9,2651.2,4461.6,947.2,947.2,0,4996.9,0,normal
65064,3.5,3.2,12,21,1,20,100,0,0,0,0,0,7957.8,577.8,3343.5,4036.5,947.2,947.2,0,4296.7,0,normal
68826,2.56,2.85,3.16,21,1,20,100,0,0,0,0,0,7957.8,520.5,3373.5,4063.7,947.2,947.2,0,4266.7,0,normal
349,2.54,2.23,2.52,21,1,20,100,0,0,0,0,0,7957.8,837.6,2655.2,4465,947.2,947.2,0,4992.9,0,normal
34732,3.3,3.37,3.2,21,2,19,2.6,0,0,97.4,0,0,7957.8,128.6,3177.9,4651.3,947.2,947,0.3,4464,0,normal
6741,3.45,3.31,3.15,21,1,20,90.9,9.1,0,0,0,0,7957.8,667.7,2754,4536,947.2,947.2,0,4894.1,0,normal
33446,3.32,3.29,3.28,21,1,20,100,0,0,0,0,0,7957.8,119.9,3120.4,4717.4,947.2,947,0.3,4521.5,0,normal
73099,2.6,2.81,3.85,21,2,19,100,0,0,0,0,0,7957.8,510.6,2930,4517.2,947.2,947.2,0,4699.4,0,normal
30850,3.4,3.67,3.5,21,1,20,100,0,0,0,0,0,7957.8,165,3001.1,4791.7,947.2,947,0.3,4640.8,0,normal
650,2.85,2.6,2.61,21,1,20,0,0,0,100,0,0,7957.8,837.7,2654.6,4465.4,947.2,947.2,0,4993.5,0,normal
83873,3.53,3.48,3.18,21,1,20,100,0,0,0,0,0,7957.8,847.7,2650,4460.1,947.2,947.2,0,4998.1,0,normal
69120,6.89,88.65,65.69,21,1,20,50,50,0,0,0,0,7957.8,1004,2621.1,4332.6,947.2,947.2,0,5007.8,0,normal
80117,2.55,2.6,2.6,21,1,20,100,0,0,0,0,0,7957.8,991.4,2513.9,4452.4,947.2,947.2,0,5134.1,0,normal
727,2.7,2.68,2.64,21,1,20,100,0,0,0,0,0,7957.8,837.3,2654.9,4465.6,947.2,947.2,0,4993.2,0,normal
70916,2.94,3.28,12,21,1,20,100,0,0,0,0,0,7957.8,912.5,2709.5,4335.8,947.2,947.2,0,4919.6,0,normal
38653,5.76,7.73,7.17,21,5,16,0,100,0,0,0,0,7957.8,414.3,3955.2,3588.2,947.2,946.5,0.8,3686.7,5,normal
62515,3.38,25.82,142.71,21,1,20,100,0,0,0,0,0,7957.8,1051.9,2874,4031.8,947.2,947.2,0,4765.6,0,normal
71287,2.64,2.98,9,21,3,18,100,0,0,0,0,0,7957.8,913.6,2707.8,4336.4,947.2,947.2,0,4921.2,0,normal
71666,2.48,2.64,6.8,21,1,20,3.2,0,0,96.8,0,0,7957.8,911.1,2709.7,4336.9,947.2,947.2,0,4919.3,0,normal
63265,2.99,4.65,65.12,21,3,18,0,0,0,100,0,0,7957.8,726.9,3197,4033.8,947.2,947.2,0,4442.8,0,normal
37857,3.72,4.9,5.44,21,1,20,100,0,0,0,0,0,7957.8,585.4,3929.2,3443.1,947.2,946.5,0.8,3712.6,10,corruption
67951,3.63,3.22,3.57,21,2,19,100,0,0,0,0,0,7957.8,536.6,3359.5,4061.7,947.2,947.2,0,4280.7,0,normal
35706,2.9,2.6,2.83,21,1,20,68.4,31.6,0,0,0,0,7957.8,131.7,3254.5,4571.5,947.2,947,0.3,4387.4,570,dos
9488,1.97,2.43,2.73,21,1,20,0,0,0,100,0,0,7957.8,335.1,2830.8,4791.8,947.2,947.2,0,4817.4,0,normal
72819,2.85,2.95,4.23,21,1,20,100,0,0,0,0,0,7957.8,514.2,2927,4516.6,947.2,947.2,0,4702.4,0,normal
81966,2.66,2.69,2.66,21,1,20,100,0,0,0,0,0,7957.8,907.1,2594.9,4455.7,947.2,947.2,0,5053.2,0,normal
86246,2.27,2.5,2.76,21,2,19,50,50,0,0,0,0,7957.8,841,2652.5,4464.2,947.2,947.2,0,4995.6,0,normal
66024,3.14,3.12,6.28,21,2,19,100,0,0,0,0,0,7957.8,575.7,3343.9,4038.2,947.2,947.2,0,4296.4,0,normal
57656,16.55,11.95,9.97,21,1,20,91.7,8.3,0,0,0,0,7957.8,1316.4,2729.8,3911.6,947.2,947.2,0,4925.6,0,normal
8076,2.75,3.05,3.04,21,1,20,100,0,0,0,0,0,7957.8,336.7,2831.5,4789.5,947.2,947.2,0,4816.6,0,normal
86319,3.18,2.68,2.8,21,1,20,0,0,0,100,0,0,7957.8,840.7,2652.7,4464.4,947.2,947.2,0,4995.5,0,normal
85087,2.64,2.9,2.94,21,1,20,100,0,0,0,0,0,7957.8,845.3,2650.3,4462.1,947.2,947.2,0,4997.8,0,normal
86234,2.4,2.54,2.77,21,1,20,100,0,0,0,0,0,7957.8,841.3,2652.2,4464.2,947.2,947.2,0,4995.9,0,normal
57791,4.76,8.75,9.04,21,1,20,66.7,33.3,0,0,0,0,7957.8,1228.9,2815.3,3913.6,947.2,947.2,0,4840.2,420,dos
69734,2.16,13.48,35.11,21,2,19,100,0,0,0,0,0,7957.8,995.1,2628.8,4333.9,947.2,947.2,0,5000.3,0,normal
9886,3.36,2.85,2.81,21,2,19,100,0,0,0,0,0,7957.8,334,2831.3,4792.4,947.2,947.2,0,4816.9,0,normal
2008,3.12,3.14,3.02,21,1,20,100,0,0,0,0,0,7957.8,833.1,2656.5,4468.1,947.2,947.2,0,4991.6,0,normal
37603,3.4,5.84,5.83,21,1,20,100,0,0,0,0,0,7957.8,773.7,3880.4,3303.7,947.2,946.5,0.8,3761.5,0,normal
594,2.66,2.56,2.6,21,1,20,0,0,0,100,0,0,7957.8,838.3,2654.1,4465.3,947.2,947.2,0,4994,0,normal
6163,3.97,3.17,3.08,21,1,20,78.6,21.4,0,0,0,0,7957.8,669.6,2754.1,4534,947.2,947.2,0,4894,0,corruption
9230,2.5,2.7,2.86,21,1,20,100,0,0,0,0,0,7957.8,335,2831.2,4791.5,947.2,947.2,0,4816.9,0,normal
81030,3.1,2.94,2.79,21,1,20,100,0,0,0,0,0,7957.8,910.3,2593.5,4453.9,947.2,947.2,0,5054.5,0,normal
31458,3.2,3.33,3.38,21,1,20,91.7,8.3,0,0,0,0,7957.8,121.8,3041.4,4794.5,947.2,947,0.3,4600.5,59,normal
8267,3.03,2.96,3,21,1,20,91.7,0,0,0,0,8.3,7957.8,337.1,2830.8,4789.8,947.2,947.2,0,4817.3,0,normal
65063,3.5,3.2,12,21,1,20,100,0,0,0,0,0,7957.8,577.8,3343.5,4036.5,947.2,947.2,0,4296.7,0,normal
57686,10.86,11.01,9.72,21,1,20,100,0,0,0,0,0,7957.8,1317.5,2728.7,3911.6,947.2,947.2,0,4926.7,0,normal
83981,2.4,3.04,3.05,21,3,18,100,0,0,0,0,0,7957.8,846.4,2651.1,4460.3,947.2,947.2,0,4997.1,0,normal
81234,2.62,2.71,2.73,21,1,20,100,0,0,0,0,0,7957.8,910.6,2593,4454.2,947.2,947.2,0,5055.1,0,normal
65251,3.45,3.37,10.44,21,1,20,92.3,7.7,0,0,0,0,7957.8,576.1,3344.9,4036.8,947.2,947.2,0,4295.4,0,normal
35757,4.61,3.1,2.99,21,1,20,84.6,15.4,0,0,0,0,7957.8,119.9,3677.3,4160.5,947.2,947,0.3,3964.6,8,dos
71560,2.42,2.68,7.31,21,2,19,100,0,0,0,0,0,7957.8,912.1,2708.9,4336.8,947.2,947.2,0,4920.2,0,normal
36685,2.42,3.81,4.89,21,1,20,100,0,0,0,0,0,7957.8,146.7,3592.9,4218.2,947.2,946.7,0.5,4049,94,normal
42186,5.04,8.7,8.54,21,1,20,92.9,7.1,0,0,0,0,7957.8,116.5,4253.6,3587.6,947.2,946.5,0.8,3388.2,106,normal
3166,3.58,3.35,3.17,21,2,19,100,0,0,0,0,0,7957.8,624.3,2744.4,4589,947.2,947.2,0,4903.7,0,normal
72188,4.8,3.66,5.61,21,3,18,47.4,10.5,0,0,0,42.1,7957.8,782.7,2738.5,4436.6,947.2,947.2,0,4890.6,2501,malware
9869,2.55,2.67,2.75,21,1,20,100,0,0,0,0,0,7957.8,334.1,2831.2,4792.4,947.2,947.2,0,4816.9,0,normal
79386,2.77,2.7,2.59,21,1,20,100,0,0,0,0,0,7957.8,1055.8,2450.9,4451.1,947.2,947.2,0,5197,0,normal
75543,3.04,3,3.01,21,1,20,100,0,0,0,0,0,7957.8,248.8,3010.8,4698.2,947.2,947.2,0,4618.6,0,normal
524,2.85,2.54,2.6,21,1,20,100,0,0,0,0,0,7957.8,837.6,2654.9,4465.2,947.2,947.2,0,4993.2,0,normal
70585,2.66,3.38,15.74,21,1,20,100,0,0,0,0,0,7957.8,915.4,2707.1,4335.3,947.2,947.2,0,4921.9,0,normal
10825,2.88,3.08,2.98,21,1,20,100,0,0,0,0,0,7957.8,332,2831.9,4793.8,947.2,947.2,0,4816.2,0,normal
40072,11.13,7.59,8.58,21,3,18,100,0,0,0,0,0,7957.8,183.9,4123.7,3650.1,947.2,946.5,0.8,3518.2,90,normal
36666,2.4,3.9,4.94,21,1,20,90.9,0,0,9.1,0,0,7957.8,147.7,3592.6,4217.5,947.2,946.7,0.5,4049.3,0,normal
64452,4.02,3.06,20.24,21,1,20,41.2,17.6,0,41.2,0,0,7957.8,575.2,3347,4035.6,947.2,947.2,0,4292.9,0,normal
1970,3.45,3.19,3.03,21,1,20,100,0,0,0,0,0,7957.8,833,2656.6,4468.1,947.2,947.2,0,4991.5,0,normal
61645,317.46,420.46,359.61,21,1,20,100,0,0,0,0,0,7957.8,1069.4,2857.9,4030.5,947.2,947.2,0,4780.4,0,normal
77402,3.63,3.18,1.89,21,1,20,47.4,52.6,0,0,0,0,7957.8,1353.9,2172.4,4431.4,947.2,947.2,0,5475.5,0,normal
69025,3.71,3.27,3.26,21,1,20,100,0,0,0,0,0,7957.8,520.7,3373,4064,947.2,947.2,0,4267.2,0,normal
41074,4.42,6.23,6.93,21,5,16,50,0,0,0,0,50,7957.8,123.7,4209.9,3624.1,947.2,946.5,0.8,3431.9,0,normal
62804,3.2,11.61,105.19,21,1,20,90.9,0,0,0,0,9.1,7957.8,1045.5,2879.7,4032.6,947.2,947.2,0,4759.9,0,normal
59519,3.99,3.37,4.27,21,1,20,100,0,0,0,0,0,7957.8,1306.9,2691.8,3959.1,947.2,947.2,0,4948.3,0,normal
86291,2.57,2.54,2.76,21,2,19,100,0,0,0,0,0,7957.8,841.5,2651.9,4464.3,947.2,947.2,0,4996.2,0,normal
84225,2.71,2.72,2.91,21,1,20,100,0,0,0,0,0,7957.8,846.9,2650.1,4460.7,947.2,947.2,0,4998,0,normal
33264,3.38,3.19,3.25,21,1,20,90.9,0,0,0,0,9.1,7957.8,123.6,3111.4,4722.7,947.2,947,0.3,4530.4,0,normal
32648,2.41,3.27,3.3,21,1,20,92.3,7.7,0,0,0,0,7957.8,122.5,3083.8,4751.4,947.2,947,0.3,4558.1,10,normal
1724,3.81,3.04,2.96,21,1,20,100,0,0,0,0,0,7957.8,835.3,2655.1,4467.4,947.2,947.2,0,4993.1,0,normal
72470,2.45,3.12,4.88,21,1,20,100,0,0,0,0,0,7957.8,578.8,2862.9,4516.1,947.2,947.2,0,4766.5,0,normal
6786,2.9,3.2,3.12,21,2,19,100,0,0,0,0,0,7957.8,667.7,2753.9,4536.1,947.2,947.2,0,4894.2,0,normal
57119,4.38,17.36,10.65,21,1,20,92.3,7.7,0,0,0,0,7957.8,1422.4,2640.9,3894.5,947.2,947.2,0,5014.3,0,normal
7395,2.12,2.69,2.92,21,4,17,100,0,0,0,0,0,7957.8,533.1,2762.8,4661.9,947.2,947.2,0,4885.3,0,normal
36402,3.32,5.88,5.76,21,2,19,100,0,0,0,0,0,7957.8,339.6,3413.7,4204.4,947.2,946.7,0.5,4228.1,0,normal
83584,3.68,3.18,2.99,21,2,19,100,0,0,0,0,0,7957.8,842.4,2656.1,4459.2,947.2,947.2,0,4992,0,normal
65645,2.7,3.09,7.88,21,1,20,90.9,9.1,0,0,0,0,7957.8,573.2,3347.2,4037.4,947.2,947.2,0,4293,0,normal
41487,7.49,8.66,7.88,21,3,18,0,0,0,100,0,0,7957.8,140.8,4228.1,3588.8,947.2,946.5,0.8,3413.8,0,normal
68349,3.1,3.21,3.45,21,1,20,100,0,0,0,0,0,7957.8,534.4,3361,4062.3,947.2,947.2,0,4279.2,0,normal
1341,2.99,3.36,3.1,21,1,20,100,0,0,0,0,0,7957.8,836.4,2654.6,4466.7,947.2,947.2,0,4993.5,0,normal
55047,2.75,4.19,16.15,21,1,20,100,0,0,0,0,0,7957.8,862.3,3127.4,3968,947.2,946.7,0.5,4518.9,10,normal
64535,4.42,3.43,18.95,21,1,20,100,0,0,0,0,0,7957.8,570.2,3352.2,4035.4,947.2,947.2,0,4288,0,normal
3291,3.83,3.57,3.28,21,1,20,100,0,0,0,0,0,7957.8,620.9,2747.3,4589.5,947.2,947.2,0,4900.8,0,normal
2146,2.84,3.07,3.01,21,2,19,0,0,0,100,0,0,7957.8,832.8,2656.6,4468.4,947.2,947.2,0,4991.5,0,normal
82112,2.9,2.87,2.74,21,1,20,100,0,0,0,0,0,7957.8,907.5,2594.1,4456.2,947.2,947.2,0,5054.1,0,normal
83510,2.45,2.89,2.88,21,1,20,100,0,0,0,0,0,7957.8,843,2655.7,4459.1,947.2,947.2,0,4992.5,0,normal
329,2.04,2.12,2.49,21,1,20,0,0,0,100,0,0,7957.8,837.6,2655.2,4464.9,947.2,947.2,0,4992.9,0,normal
68412,2.45,3.03,3.37,21,1,20,91.7,8.3,0,0,0,0,7957.8,534.1,3361.2,4062.4,947.2,947.2,0,4278.9,0,normal
57263,3.9,12.2,9.67,21,1,20,4.9,0,0,95.1,0,0,7957.8,1411.4,2647.6,3898.8,947.2,947.2,0,5007.5,3,normal
8689,3.21,3.02,3.03,21,1,20,50,50,0,0,0,0,7957.8,336.4,2830.8,4790.5,947.2,947.2,0,4817.3,0,normal
81283,2.36,2.64,2.7,21,1,20,100,0,0,0,0,0,7957.8,909.4,2594,4454.3,947.2,947.2,0,5054,0,normal
7796,4.17,3.35,3.11,21,2,19,100,0,0,0,0,0,7957.8,477.6,2817.6,4662.6,947.2,947.2,0,4830.6,0,normal
9008,2.36,2.62,2.86,21,1,20,100,0,0,0,0,0,7957.8,335.8,2830.8,4791.2,947.2,947.2,0,4817.4,0,normal
39435,4.48,11.63,11.11,21,2,19,100,0,0,0,0,0,7957.8,276.6,4055.6,3625.5,947.2,946.5,0.8,3586.2,0,normal
36030,4.23,8.96,6.27,21,1,20,0,3.4,0,96.6,0,0,7957.8,449,3400.5,4108.3,947.2,946.7,0.5,4241.4,0,normal
78,2.4,2.51,2.71,21,2,19,100,0,0,0,0,0,7957.8,838.1,2655.1,4464.6,947.2,947.2,0,4993.1,0,normal
67377,2.82,3.03,3.87,21,1,20,90.9,9.1,0,0,0,0,7957.8,541,3355.9,4060.9,947.2,947.2,0,4284.3,0,normal
31574,3.16,3.32,3.37,21,3,18,50,50,0,0,0,0,7957.8,122.2,3051.1,4784.4,947.2,947,0.3,4590.8,0,normal
6098,3.27,2.94,3.01,21,1,20,66.7,33.3,0,0,0,0,7957.8,652.6,2753.9,4551.2,947.2,947.2,0,4894.2,0,corruption
61821,19.17,235.09,298.24,21,1,20,100,0,0,0,0,0,7957.8,1055.5,2871.9,4030.4,947.2,947.2,0,4767.7,0,normal
10450,2.47,2.77,2.84,21,1,20,100,0,0,0,0,0,7957.8,333.9,2830.6,4793.2,947.2,947.2,0,4817.5,0,normal
6681,3.05,3.17,3.09,21,1,20,100,0,0,0,0,0,7957.8,668,2753.8,4536,947.2,947.2,0,4894.3,0,normal
70250,3.55,4.91,21.45,21,1,20,100,0,0,0,0,0,7957.8,992.7,2630.3,4334.7,947.2,947.2,0,4998.8,0,normal
74348,2.26,2.6,2.94,21,1,20,100,0,0,0,0,0,7957.8,502,2936.2,4519.6,947.2,947.2,0,4693.2,0,normal
6382,2.99,2.98,3.01,21,1,20,100,0,0,0,0,0,7957.8,668.4,2753.9,4535.5,947.2,947.2,0,4894.3,0,normal
84090,2.35,2.86,2.98,21,1,20,0,0,0,100,0,0,7957.8,846,2651.2,4460.5,947.2,947.2,0,4996.9,0,normal
80608,2.71,2.72,2.68,21,1,20,88.9,11.1,0,0,0,0,7957.8,911.4,2593.1,4453.2,947.2,947.2,0,5054.9,0,normal
3085,3.73,3.41,3.18,21,5,16,100,0,0,0,0,0,7957.8,623.6,2745.3,4588.9,947.2,947.2,0,4902.9,0,normal
84922,2.48,2.9,2.93,21,2,19,2.7,0,0,97.3,0,0,7957.8,844.8,2651.1,4461.8,947.2,947.2,0,4997,0,normal
80290,2.96,2.79,2.68,21,2,19,100,0,0,0,0,0,7957.8,990.1,2514.9,4452.7,947.2,947.2,0,5133.1,0,normal
7829,3.67,3.3,3.1,21,2,19,75,0,0,0,0,25,7957.8,476.1,2819,4662.7,947.2,947.2,0,4829.1,0,normal
72888,3.8,3.22,4.24,21,2,19,100,0,0,0,0,0,7957.8,512.8,2928.1,4516.9,947.2,947.2,0,4701.3,0,normal
39884,4.13,5.64,8.44,21,1,20,100,0,0,0,0,0,7957.8,193.5,4119.3,3644.9,947.2,946.5,0.8,3522.6,53,normal
34264,3.02,2.82,3,21,2,19,100,0,0,0,0,0,7957.8,119.3,3155.7,4682.8,947.2,947,0.3,4486.2,0,normal
73792,2.41,2.71,3.22,21,1,20,87.5,12.5,0,0,0,0,7957.8,506.7,2932.3,4518.7,947.2,947.2,0,4697.1,0,normal
80005,2.63,2.61,2.61,21,1,20,100,0,0,0,0,0,7957.8,1055,2450.7,4452.1,947.2,947.2,0,5197.3,0,normal
66910,2.96,3.19,4.45,21,1,20,100,0,0,0,0,0,7957.8,546.9,3350.8,4060.1,947.2,947.2,0,4289.4,0,normal
70352,2.17,4.08,19.38,21,1,20,100,0,0,0,0,0,7957.8,986.9,2636,4334.9,947.2,947.2,0,4993.1,0,normal
82472,3,3.04,2.88,21,1,20,100,0,0,0,0,0,7957.8,906.2,2594.8,4456.7,947.2,947.2,0,5053.4,0,normal
42176,5.41,8.89,8.6,21,1,20,100,0,0,0,0,0,7957.8,118.9,4252.1,3586.7,947.2,946.5,0.8,3389.7,0,normal
69177,4.18,72.96,61.72,21,2,19,3.1,0,0,96.9,0,0,7957.8,1005.6,2619.4,4332.7,947.2,947.2,0,5009.6,0,normal
78177,3.07,3.12,2.67,21,1,20,92.3,7.7,0,0,0,0,7957.8,1076.2,2448.5,4433,947.2,947.2,0,5199.4,0,normal
7382,2.16,2.73,2.94,21,1,20,100,0,0,0,0,0,7957.8,533.1,2762.8,4661.8,947.2,947.2,0,4885.4,0,normal
1013,3.87,3.44,2.99,21,1,20,100,0,0,0,0,0,7957.8,837,2654.8,4466,947.2,947.2,0,4993.4,0,normal
62433,2.84,33.09,156.03,21,4,17,100,0,0,0,0,0,7957.8,1052.7,2873.3,4031.7,947.2,947.2,0,4766.2,0,normal
68423,2.38,2.99,3.36,21,1,20,100,0,0,0,0,0,7957.8,532.2,3362.9,4062.7,947.2,947.2,0,4277.3,0,normal
40227,3.37,5.71,7.72,21,2,19,0,0,0,100,0,0,7957.8,165.7,4132.4,3659.7,947.2,946.5,0.8,3509.4,0,normal
2774,2.96,3.26,3.1,21,1,20,100,0,0,0,0,0,7957.8,623.7,2745.7,4588.3,947.2,947.2,0,4902.4,0,normal
39149,16.67,20.44,12.88,21,4,17,33.3,66.7,0,0,0,0,7957.8,303.4,4043.5,3610.9,947.2,946.5,0.8,3598.4,123,normal
85293,3.65,3.16,3.03,21,1,20,92.9,7.1,0,0,0,0,7957.8,845.6,2649.7,4462.4,947.2,947.2,0,4998.4,0,normal
66434,2.99,3.26,5.28,21,1,20,100,0,0,0,0,0,7957.8,573,3345.7,4039,947.2,947.2,0,4294.5,0,normal
69373,2.25,39.23,50.54,21,1,20,100,0,0,0,0,0,7957.8,1001.9,2622.9,4333,947.2,947.2,0,5006.2,0,normal
70838,3,3.33,12.75,21,1,20,100,0,0,0,0,0,7957.8,914.3,2707.8,4335.6,947.2,947.2,0,4921.2,0,normal
82159,2.65,2.81,2.73,21,3,18,100,0,0,0,0,0,7957.8,906.8,2594.7,4456.3,947.2,947.2,0,5053.4,0,normal
71887,2.95,3.76,6.46,21,2,19,4.3,0,0,95.7,0,0,7957.8,894.5,2724.9,4338.4,947.2,947.2,0,4904.2,0,normal
31382,2.84,3.23,3.35,21,1,20,90.9,9.1,0,0,0,0,7957.8,125.7,3041.3,4790.7,947.2,947,0.3,4600.6,0,normal
6019,2.78,2.76,2.97,21,1,20,100,0,0,0,0,0,7957.8,637.2,2756.4,4564.1,947.2,947.2,0,4891.7,0,normal
75312,2.78,3.07,3.05,21,1,20,100,0,0,0,0,0,7957.8,249.8,3010.2,4697.8,947.2,947.2,0,4619.2,0,normal
59503,4.53,3.44,4.31,21,1,20,100,0,0,0,0,0,7957.8,1305.4,2693.4,3959,947.2,947.2,0,4946.8,0,normal
119,2.19,2.45,2.68,21,1,20,100,0,0,0,0,0,7957.8,838.3,2654.8,4464.7,947.2,947.2,0,4993.3,0,normal
2039,3.49,3.2,3.04,21,2,19,100,0,0,0,0,0,7957.8,833.3,2656.3,4468.2,947.2,947.2,0,4991.9,0,normal
8146,2.63,2.95,3,21,1,20,100,0,0,0,0,0,7957.8,337.4,2830.7,4789.6,947.2,947.2,0,4817.4,0,normal
42153,6.46,9.38,8.75,21,1,20,100,0,0,0,0,0,7957.8,120.2,4252.1,3585.4,947.2,946.5,0.8,3389.8,0,normal
35162,2.34,2.88,3.03,21,1,20,91.7,8.3,0,0,0,0,7957.8,116.7,3197.3,4643.7,947.2,947,0.3,4444.6,101,normal
35418,2.74,2.87,2.99,21,1,20,100,0,0,0,0,0,7957.8,119.4,3207.6,4630.8,947.2,947,0.3,4434.2,0,normal
38936,7.9,7.46,7.14,21,1,20,80,20,0,0,0,0,7957.8,341.5,4014.7,3601.5,947.2,946.5,0.8,3627.2,11,normal
73636,3.5,2.8,3.34,21,2,19,100,0,0,0,0,0,7957.8,511.4,2928.3,4518,947.2,947.2,0,4701.1,0,normal
72889,3.97,3.26,4.25,21,1,20,100,0,0,0,0,0,7957.8,513.1,2927.8,4516.9,947.2,947.2,0,4701.6,0,normal
1631,2.49,2.67,2.85,21,1,20,90.9,9.1,0,0,0,0,7957.8,836.7,2653.8,4467.2,947.2,947.2,0,4994.3,0,normal
64242,2.23,2.72,24.56,21,3,18,100,0,0,0,0,0,7957.8,581.4,3341.1,4035.3,947.2,947.2,0,4298.8,0,normal
38351,5.99,7.56,6.88,21,1,20,0,100,0,0,0,0,7957.8,437,3944.3,3576.4,947.2,946.5,0.8,3697.6,52,normal
30101,4.46,5.28,3.5,21,1,20,100,0,0,0,0,0,7957.8,906.8,2367.1,4683.9,947.2,947.2,0,5274.7,0,normal
30334,3.89,4.48,3.55,21,4,17,100,0,0,0,0,0,7957.8,626.4,2517.9,4813.5,947.2,947.2,0,5124,0,normal
38638,6.91,8.08,7.26,21,1,20,0,100,0,0,0,0,7957.8,415.7,3954.6,3587.5,947.2,946.5,0.8,3687.3,10,normal
10250,2.82,3.05,2.93,21,3,18,100,0,0,0,0,0,7957.8,333.7,2831.1,4792.9,947.2,947.2,0,4817,0,normal
37539,2.76,6.22,5.94,21,2,19,66.7,33.3,0,0,0,0,7957.8,777.9,3878.1,3301.7,947.2,946.5,0.8,3763.8,0,normal
36434,2.41,5.41,5.61,21,1,20,66.7,33.3,0,0,0,0,7957.8,338,3413.8,4205.9,947.2,946.7,0.5,4228.1,0,normal
61986,4.61,136.61,250.17,21,1,20,50,50,0,0,0,0,7957.8,1056.5,2870.3,4030.9,947.2,947.2,0,4769.2,0,normal
10294,3.04,3.06,2.93,21,4,17,100,0,0,0,0,0,7957.8,334.8,2829.9,4793,947.2,947.2,0,4818.2,0,normal
9578,2.5,2.49,2.72,21,2,19,100,0,0,0,0,0,7957.8,336.6,2829.2,4792,947.2,947.2,0,4819,0,normal
82236,2.79,2.78,2.72,21,3,18,0,0,0,100,0,0,7957.8,906.3,2595.1,4456.4,947.2,947.2,0,5053,0,normal
